evid	ra	dec	LD	mag
528.000000	223.800000	-32.500000	82.000000	-18.464346
529.000000	82.400000	-27.800000	168.000000	-19.156849
530.000000	167.700000	-27.300000	210.000000	-18.954504
531.000000	52.300000	26.100000	198.000000	-17.429276
532.000000	5.200000	7.900000	219.000000	-17.250283
533.000000	3.400000	13.500000	203.000000	-19.399119
534.000000	339.500000	-58.600000	75.000000	-17.072429
535.000000	205.900000	32.000000	51.000000	-18.811871
536.000000	314.200000	58.800000	183.000000	-18.524524
537.000000	222.200000	39.900000	193.000000	-17.372748
538.000000	20.900000	-62.400000	202.000000	-17.769208
539.000000	67.100000	26.200000	200.000000	-18.308891
540.000000	119.700000	-18.000000	189.000000	-19.974287
541.000000	276.200000	-19.400000	98.000000	-20.549679
542.000000	78.100000	53.200000	218.000000	-20.420667
543.000000	300.300000	61.500000	156.000000	-19.179285
544.000000	268.500000	-0.900000	101.000000	-18.377219
545.000000	124.700000	21.800000	104.000000	-18.563235
546.000000	153.400000	-30.300000	146.000000	-21.726025
547.000000	203.600000	-18.700000	64.000000	-20.569119
548.000000	143.400000	-22.900000	199.000000	-18.854407
549.000000	339.500000	81.700000	170.000000	-21.373471
550.000000	213.600000	16.000000	131.000000	-19.007427
551.000000	106.500000	-63.400000	197.000000	-17.292370
552.000000	105.300000	-16.200000	178.000000	-19.629815
553.000000	96.600000	-72.800000	194.000000	-17.197534
554.000000	304.500000	-14.500000	147.000000	-21.797876
555.000000	47.800000	-52.400000	175.000000	-21.601670
556.000000	136.500000	59.100000	92.000000	-21.911779
557.000000	246.300000	-26.100000	143.000000	-20.027171
558.000000	157.200000	45.400000	183.000000	-20.027486
559.000000	36.400000	-0.300000	157.000000	-17.652262
560.000000	185.300000	49.000000	205.000000	-17.227875
561.000000	198.000000	17.400000	40.000000	-18.592864
562.000000	51.200000	1.400000	205.000000	-18.348665
563.000000	342.200000	-20.300000	133.000000	-18.643145
564.000000	291.000000	-4.100000	132.000000	-20.731282
565.000000	127.200000	22.400000	171.000000	-17.056562
566.000000	208.400000	-34.100000	156.000000	-18.727881
567.000000	65.200000	-23.400000	174.000000	-20.169497
568.000000	160.300000	57.500000	164.000000	-22.549823
569.000000	205.700000	-46.000000	119.000000	-20.081445
570.000000	35.800000	19.900000	216.000000	-20.662094
571.000000	325.200000	29.400000	201.000000	-19.480172
572.000000	202.300000	-37.200000	185.000000	-18.550497
573.000000	100.900000	18.300000	134.000000	-17.754025
574.000000	232.600000	57.500000	176.000000	-21.093251
575.000000	188.400000	36.400000	191.000000	-19.818718
576.000000	359.600000	-14.900000	192.000000	-17.465097
577.000000	52.800000	1.800000	172.000000	-19.666997
578.000000	320.800000	25.200000	177.000000	-17.261821
579.000000	355.300000	47.100000	150.000000	-17.242097
580.000000	218.800000	38.900000	129.000000	-17.875445
581.000000	56.700000	30.200000	210.000000	-17.066991
582.000000	139.300000	52.300000	190.000000	-17.039532
583.000000	269.000000	-32.000000	217.000000	-17.997291
584.000000	300.900000	12.700000	146.000000	-17.990019
585.000000	198.000000	-74.500000	180.000000	-17.497898
586.000000	337.600000	-26.400000	181.000000	-18.212632
587.000000	304.600000	30.000000	143.000000	-19.106875
588.000000	291.700000	-55.300000	151.000000	-18.282799
589.000000	355.800000	39.000000	109.000000	-19.238832
590.000000	73.900000	54.800000	149.000000	-18.156416
591.000000	183.700000	11.000000	181.000000	-18.621724
592.000000	150.900000	-44.300000	113.000000	-17.636520
593.000000	209.200000	-14.900000	151.000000	-17.218780
594.000000	180.700000	-70.000000	88.000000	-20.063303
595.000000	124.900000	-42.300000	132.000000	-19.334691
596.000000	358.800000	57.500000	152.000000	-18.946365
597.000000	32.200000	23.000000	118.000000	-20.940403
598.000000	21.800000	21.800000	54.000000	-21.359672
599.000000	308.400000	26.900000	169.000000	-18.403432
600.000000	33.700000	40.200000	204.000000	-17.334997
601.000000	49.400000	-42.700000	163.000000	-20.000712
602.000000	158.400000	-15.200000	202.000000	-21.210120
603.000000	48.400000	22.600000	189.000000	-19.175304
604.000000	280.600000	4.400000	118.000000	-19.088528
605.000000	233.900000	-2.100000	107.000000	-18.581296
606.000000	92.100000	-21.400000	216.000000	-20.552235
607.000000	178.700000	-17.600000	183.000000	-19.908454
608.000000	307.100000	-13.600000	174.000000	-18.451067
609.000000	135.900000	0.100000	205.000000	-20.681443
610.000000	99.600000	-15.700000	153.000000	-22.004152
611.000000	4.100000	53.200000	129.000000	-17.763830
612.000000	229.800000	40.100000	147.000000	-19.328307
613.000000	319.000000	-52.900000	175.000000	-18.046891
614.000000	205.700000	16.500000	109.000000	-17.949899
615.000000	6.000000	-40.100000	211.000000	-19.467589
616.000000	204.400000	3.900000	194.000000	-19.707621
617.000000	1.900000	39.700000	175.000000	-18.547320
618.000000	18.100000	25.900000	217.000000	-18.814653
619.000000	303.200000	-26.900000	183.000000	-21.440381
620.000000	355.000000	27.000000	168.000000	-18.725736
621.000000	346.200000	20.500000	169.000000	-20.138021
622.000000	263.400000	13.100000	83.000000	-18.631515
623.000000	158.300000	-20.600000	138.000000	-17.206904
624.000000	269.500000	-25.500000	181.000000	-18.566193
625.000000	109.800000	32.700000	219.000000	-18.860990
626.000000	7.100000	24.300000	60.000000	-19.787384
627.000000	190.400000	50.100000	194.000000	-18.171559
628.000000	187.600000	57.800000	46.000000	-20.423883
629.000000	187.800000	-77.200000	65.000000	-17.643345
630.000000	62.800000	-23.000000	116.000000	-18.378294
631.000000	75.100000	47.800000	160.000000	-17.119297
632.000000	238.700000	20.100000	179.000000	-19.023817
633.000000	142.600000	-60.300000	186.000000	-17.511710
634.000000	87.200000	-16.600000	203.000000	-19.400725
635.000000	253.900000	22.400000	96.000000	-18.301183
636.000000	120.800000	58.700000	101.000000	-18.115194
637.000000	182.000000	-21.500000	200.000000	-19.465584
638.000000	213.900000	68.300000	26.000000	-20.271110
639.000000	18.800000	-61.400000	200.000000	-19.531521
640.000000	125.300000	-20.500000	191.000000	-18.456212
641.000000	63.700000	-35.500000	215.000000	-20.221572
642.000000	45.000000	-2.800000	95.000000	-18.746609
643.000000	91.900000	36.600000	197.000000	-18.811965
644.000000	182.300000	-64.500000	178.000000	-17.027594
645.000000	286.400000	15.000000	172.000000	-17.006779
646.000000	94.300000	-25.100000	134.000000	-17.779410
647.000000	185.400000	-24.700000	205.000000	-19.839774
648.000000	186.100000	5.200000	134.000000	-19.542625
649.000000	55.100000	-48.400000	208.000000	-18.019404
650.000000	16.700000	0.900000	125.000000	-17.924467
651.000000	323.700000	73.700000	188.000000	-19.401718
652.000000	291.100000	-21.500000	188.000000	-18.458826
653.000000	311.100000	-35.700000	207.000000	-18.806205
654.000000	226.700000	58.500000	178.000000	-18.276617
655.000000	232.500000	-11.900000	186.000000	-18.882039
656.000000	352.400000	-46.900000	210.000000	-17.379238
657.000000	152.000000	50.000000	60.000000	-18.390676
658.000000	337.000000	-69.600000	159.000000	-19.207440
659.000000	1.200000	14.600000	164.000000	-20.480250
660.000000	176.100000	-4.100000	190.000000	-20.327603
661.000000	102.700000	4.400000	190.000000	-20.683189
662.000000	159.300000	15.200000	155.000000	-17.130747
663.000000	328.800000	13.000000	181.000000	-18.731236
664.000000	272.800000	-15.400000	207.000000	-17.647001
665.000000	6.100000	72.100000	206.000000	-17.002292
666.000000	67.200000	15.900000	168.000000	-20.041295
667.000000	108.200000	21.800000	107.000000	-18.218939
668.000000	357.700000	-65.800000	193.000000	-20.360580
669.000000	187.200000	21.100000	208.000000	-18.287363
670.000000	15.200000	49.500000	117.000000	-19.565864
671.000000	44.700000	17.200000	195.000000	-17.577734
672.000000	109.100000	-6.200000	177.000000	-21.012371
673.000000	100.500000	58.500000	123.000000	-18.142553
674.000000	158.900000	-15.400000	23.000000	-20.212105
675.000000	116.400000	43.800000	147.000000	-17.627857
676.000000	341.000000	-37.300000	196.000000	-17.402364
677.000000	11.700000	27.400000	202.000000	-18.341560
678.000000	94.600000	-34.700000	192.000000	-17.064351
679.000000	319.500000	0.500000	213.000000	-18.252422
680.000000	232.200000	7.300000	175.000000	-19.011541
681.000000	65.200000	-48.800000	150.000000	-19.481880
682.000000	313.400000	39.800000	123.000000	-17.490235
683.000000	50.200000	-11.000000	111.000000	-17.540866
684.000000	224.200000	40.500000	110.000000	-17.442927
685.000000	292.100000	19.400000	211.000000	-20.087076
686.000000	293.200000	18.000000	216.000000	-17.116703
687.000000	328.200000	-18.900000	148.000000	-21.418857
688.000000	259.400000	-12.900000	189.000000	-21.374606
689.000000	65.000000	-58.200000	137.000000	-18.925507
690.000000	185.600000	16.300000	85.000000	-18.938107
691.000000	111.500000	2.000000	180.000000	-17.595399
692.000000	334.900000	-17.000000	191.000000	-17.410965
693.000000	303.200000	-20.200000	187.000000	-17.309176
694.000000	184.300000	73.100000	207.000000	-17.321865
695.000000	144.100000	1.100000	159.000000	-17.103023
696.000000	203.700000	-38.700000	178.000000	-21.071354
697.000000	8.000000	2.200000	156.000000	-17.247074
698.000000	185.000000	24.800000	179.000000	-17.068471
699.000000	223.900000	51.300000	41.000000	-17.456699
700.000000	88.200000	33.900000	186.000000	-18.803509
701.000000	0.200000	-70.600000	149.000000	-22.000101
702.000000	111.200000	-18.000000	119.000000	-19.724983
703.000000	231.300000	-3.500000	108.000000	-19.956953
704.000000	273.000000	-41.000000	166.000000	-21.099534
705.000000	95.400000	-29.600000	217.000000	-18.712879
706.000000	12.800000	26.000000	196.000000	-20.559842
707.000000	78.300000	15.000000	175.000000	-17.909133
708.000000	283.400000	-11.700000	206.000000	-17.376134
709.000000	228.200000	-39.900000	140.000000	-19.160493
710.000000	17.300000	-43.800000	138.000000	-18.876316
711.000000	251.300000	50.900000	136.000000	-17.915444
712.000000	131.400000	66.400000	182.000000	-20.919336
713.000000	15.300000	-48.500000	70.000000	-20.968635
714.000000	247.000000	-12.200000	207.000000	-17.577169
715.000000	153.700000	-30.200000	199.000000	-19.410332
716.000000	71.100000	-39.900000	49.000000	-18.513677
717.000000	282.800000	-17.000000	110.000000	-22.035822
718.000000	158.300000	-10.900000	109.000000	-18.203361
719.000000	52.100000	43.500000	199.000000	-17.290067
720.000000	103.800000	-62.800000	210.000000	-19.632062
721.000000	240.500000	-48.700000	208.000000	-18.102354
722.000000	28.700000	-67.400000	191.000000	-18.884892
723.000000	226.000000	-60.600000	153.000000	-20.949283
724.000000	138.100000	-11.200000	96.000000	-18.089170
725.000000	331.900000	31.600000	202.000000	-19.190982
726.000000	343.500000	11.700000	100.000000	-18.666605
727.000000	357.900000	11.100000	158.000000	-17.170964
728.000000	196.800000	-45.100000	154.000000	-18.919187
729.000000	236.100000	-60.400000	216.000000	-19.641335
730.000000	129.600000	-5.900000	108.000000	-18.796833
731.000000	216.200000	-77.000000	166.000000	-17.558673
732.000000	294.600000	-47.100000	158.000000	-19.020919
733.000000	212.900000	30.700000	133.000000	-18.772035
734.000000	242.500000	26.600000	143.000000	-18.363911
735.000000	186.000000	2.200000	182.000000	-18.180235
736.000000	321.900000	-22.400000	146.000000	-18.110792
737.000000	250.100000	67.300000	200.000000	-20.063794
738.000000	71.700000	-15.500000	145.000000	-18.062665
739.000000	151.800000	22.000000	208.000000	-17.069883
740.000000	68.100000	-2.700000	211.000000	-21.085938
741.000000	139.300000	-55.900000	146.000000	-20.284297
742.000000	334.800000	37.700000	50.000000	-18.252242
743.000000	199.000000	-31.200000	196.000000	-17.362937
744.000000	284.400000	0.200000	129.000000	-21.382819
745.000000	211.400000	-44.800000	192.000000	-17.369195
746.000000	102.600000	8.800000	187.000000	-18.135012
747.000000	110.900000	41.200000	117.000000	-21.608681
748.000000	227.100000	19.600000	108.000000	-17.115475
749.000000	39.600000	68.100000	216.000000	-19.014587
750.000000	163.200000	46.200000	212.000000	-17.086664
751.000000	217.100000	-0.100000	105.000000	-17.535183
752.000000	245.900000	-43.100000	58.000000	-20.463612
753.000000	79.800000	43.400000	208.000000	-19.976805
754.000000	160.900000	0.600000	216.000000	-21.002821
755.000000	42.200000	42.900000	153.000000	-18.642647
756.000000	305.300000	-37.100000	187.000000	-17.842540
757.000000	155.900000	28.000000	183.000000	-17.904500
758.000000	199.200000	-50.600000	153.000000	-17.932641
759.000000	100.200000	-39.500000	216.000000	-17.993875
760.000000	112.800000	20.800000	185.000000	-19.248351
761.000000	278.800000	25.000000	174.000000	-18.658833
762.000000	94.500000	35.900000	137.000000	-18.995633
763.000000	355.400000	12.400000	215.000000	-18.287638
764.000000	4.500000	-64.800000	190.000000	-17.721480
765.000000	85.700000	-50.600000	117.000000	-17.171741
766.000000	168.200000	-41.900000	101.000000	-21.997149
767.000000	218.900000	-16.500000	198.000000	-18.019481
768.000000	315.300000	66.100000	126.000000	-20.126379
769.000000	6.200000	52.800000	181.000000	-19.489849
770.000000	318.500000	15.400000	193.000000	-18.481433
771.000000	192.900000	4.600000	152.000000	-18.936828
772.000000	333.600000	58.700000	191.000000	-20.681189
773.000000	84.500000	64.800000	159.000000	-19.648656
774.000000	70.700000	-20.700000	170.000000	-18.016740
775.000000	56.800000	-53.100000	150.000000	-21.209596
776.000000	178.500000	22.500000	196.000000	-18.227491
777.000000	178.200000	73.000000	167.000000	-17.911440
778.000000	327.500000	-27.000000	168.000000	-18.249993
779.000000	91.400000	-22.700000	215.000000	-21.230159
780.000000	320.000000	56.400000	204.000000	-18.463525
781.000000	271.500000	2.000000	216.000000	-17.215414
782.000000	5.700000	-39.100000	177.000000	-18.160891
783.000000	237.700000	5.300000	146.000000	-17.050258
784.000000	311.600000	-86.800000	82.000000	-21.989403
785.000000	41.900000	-23.300000	185.000000	-20.202203
786.000000	103.600000	-27.600000	164.000000	-20.916328
787.000000	124.200000	32.800000	175.000000	-21.364029
788.000000	17.400000	-3.500000	187.000000	-21.979041
789.000000	58.700000	-14.500000	108.000000	-17.068239
790.000000	262.600000	20.900000	66.000000	-20.627094
791.000000	14.200000	35.800000	76.000000	-18.582059
792.000000	134.000000	73.900000	67.000000	-17.422038
793.000000	316.600000	-54.900000	60.000000	-20.281772
794.000000	84.000000	77.500000	181.000000	-18.836830
795.000000	229.200000	56.400000	210.000000	-19.735975
796.000000	31.500000	-50.400000	195.000000	-21.433231
797.000000	52.100000	27.000000	156.000000	-19.135957
798.000000	182.800000	-18.100000	174.000000	-18.974258
799.000000	260.700000	-40.000000	156.000000	-18.723915
800.000000	315.100000	65.400000	219.000000	-17.350314
801.000000	265.800000	-61.000000	217.000000	-17.029110
802.000000	84.300000	-28.400000	92.000000	-19.434296
803.000000	153.200000	-51.600000	204.000000	-20.097813
804.000000	113.100000	19.100000	127.000000	-18.382068
805.000000	106.800000	-36.900000	187.000000	-18.634400
806.000000	218.300000	-17.100000	160.000000	-20.033720
807.000000	17.300000	-77.600000	119.000000	-18.325677
808.000000	6.100000	-51.700000	199.000000	-17.635173
809.000000	288.900000	45.300000	180.000000	-19.333648
810.000000	213.700000	-50.000000	204.000000	-18.265654
811.000000	210.600000	8.600000	141.000000	-19.809885
812.000000	11.600000	52.100000	160.000000	-21.174255
813.000000	86.000000	-24.700000	215.000000	-18.775094
814.000000	295.400000	13.800000	202.000000	-19.584583
815.000000	158.500000	-57.800000	201.000000	-19.262988
816.000000	110.300000	8.700000	173.000000	-17.610524
817.000000	346.600000	-11.200000	167.000000	-22.046709
818.000000	244.900000	-22.200000	190.000000	-21.054984
819.000000	329.000000	-4.200000	79.000000	-18.865354
820.000000	81.800000	23.200000	183.000000	-18.045106
821.000000	94.700000	-7.100000	177.000000	-20.929139
822.000000	344.300000	23.500000	193.000000	-18.604691
823.000000	180.900000	-36.300000	191.000000	-19.174414
824.000000	131.400000	38.900000	196.000000	-19.041876
825.000000	251.500000	2.500000	183.000000	-21.965381
826.000000	57.000000	-6.000000	150.000000	-19.566779
827.000000	13.000000	-67.800000	173.000000	-19.148219
828.000000	331.900000	-60.100000	171.000000	-18.802833
829.000000	149.800000	52.500000	170.000000	-18.791189
830.000000	237.600000	-3.800000	105.000000	-20.079362
831.000000	242.100000	-43.600000	209.000000	-19.152820
832.000000	56.200000	-48.400000	196.000000	-18.729541
833.000000	253.100000	-5.400000	169.000000	-19.843569
834.000000	254.200000	15.700000	207.000000	-17.079708
835.000000	352.900000	-22.900000	147.000000	-17.395497
836.000000	122.700000	4.500000	165.000000	-20.769149
